Var1,Var2
739236.96875,1
739236.972222222,1
739236.975694444,1
739236.979166667,1
739236.982638889,1
739236.986111111,1
739236.989583333,1
739236.993055556,1
739236.996527778,1
739237,1
739237.003472222,1
739237.006944444,1
739237.010416667,1
739237.013888889,1
739237.017361111,1
739237.020833333,1
739237.024305556,1
739237.027777778,1
739237.03125,1
739237.034722222,1
739237.038194444,1
739237.041666667,1
739237.045138889,1
739237.048611111,1
739237.052083333,1
739237.055555556,1
739237.059027778,1
739237.0625,1
739237.065972222,1
739237.069444444,1
739237.072916667,1
739237.076388889,1
739237.079861111,1
739237.083333333,1
739237.086805556,1
739237.090277778,1
739237.09375,1
739237.097222222,1
739237.100694444,1
739237.104166667,1
739237.107638889,1
739237.111111111,1
739237.114583333,1
739237.118055556,1
739237.121527778,1
739237.125,1
739237.128472222,1
739237.131944444,1
739237.135416667,1
739237.138888889,1
739237.142361111,1
739237.145833333,1
739237.149305556,1
739237.152777778,1
739237.15625,1
739237.159722222,1
739237.163194444,1
739237.166666667,1
739237.170138889,1
739237.173611111,1
739237.177083333,1
739237.180555556,1
739237.184027778,1
739237.1875,1
739237.190972222,3
739237.194444444,1
739237.197916667,1
739237.201388889,1
739237.204861111,1
739237.208333333,1
739237.211805556,1
739237.215277778,1
739237.21875,1
739237.222222222,1
739237.225694444,3
739237.229166667,3
739237.232638889,3
739237.236111111,1
739237.239583333,3
739237.243055556,3
739237.246527778,3
739237.25,3
739237.253472222,3
739237.256944444,3
739237.260416667,3
739237.263888889,3
739237.267361111,3
739237.270833333,1
739237.274305556,0
739237.277777778,1
739237.28125,1
739237.284722222,1
739237.288194444,1
739237.291666667,1
739237.295138889,2
739237.298611111,2
739237.302083333,2
739237.305555556,2
739237.309027778,2
739237.3125,2
739237.315972222,2
739237.319444444,2
739237.322916667,2
739237.326388889,2
739237.329861111,2
739237.333333333,2
739237.336805556,2
739237.340277778,2
739237.34375,2
739237.347222222,2
739237.350694444,2
739237.354166667,2
739237.357638889,2
739237.361111111,2
739237.364583333,2
739237.368055556,2
739237.371527778,2
739237.375,2
739237.378472222,2
739237.381944444,2
739237.385416667,2
739237.388888889,2
739237.392361111,2
739237.395833333,2
739237.399305556,2
739237.402777778,2
739237.40625,2
739237.409722222,2
739237.413194444,2
739237.416666667,2
739237.420138889,2
739237.423611111,2
739237.427083333,2
739237.430555556,2
739237.434027778,2
739237.4375,2
739237.440972222,2
739237.444444444,2
739237.447916667,2
739237.451388889,2
739237.454861111,2
739237.458333333,2
739237.461805556,2
739237.465277778,2
739237.46875,2
739237.472222222,2
739237.475694444,2
739237.479166667,2
739237.482638889,2
739237.486111111,2
739237.489583333,2
739237.493055556,1
739237.496527778,2
739237.5,2
739237.503472222,1
739237.506944444,2
739237.510416667,2
739237.513888889,2
739237.517361111,2
739237.520833333,2
739237.524305556,2
739237.527777778,2
739237.53125,2
739237.534722222,2
739237.538194444,2
739237.541666667,2
739237.545138889,2
739237.548611111,2
739237.552083333,2
739237.555555556,2
739237.559027778,2
739237.5625,2
739237.565972222,2
739237.569444444,2
739237.572916667,2
739237.576388889,2
739237.579861111,2
739237.583333333,2
739237.586805556,3
739237.590277778,2
739237.59375,2
739237.597222222,2
739237.600694444,2
739237.604166667,2
739237.607638889,2
739237.611111111,2
739237.614583333,2
739237.618055556,2
739237.621527778,2
739237.625,2
739237.628472222,2
739237.631944444,2
739237.635416667,2
739237.638888889,2
739237.642361111,1
739237.645833333,1
739237.649305556,1
739237.652777778,3
739237.65625,3
739237.659722222,2
739237.663194444,2
739237.666666667,1
739237.670138889,2
739237.673611111,2
739237.677083333,2
739237.680555556,2
739237.684027778,1
739237.6875,2
739237.690972222,2
739237.694444444,2
739237.697916667,2
739237.701388889,2
739237.704861111,2
739237.708333333,2
739237.711805556,2
739237.715277778,2
739237.71875,2
739237.722222222,1
739237.725694444,2
739237.729166667,2
739237.732638889,1
739237.736111111,1
739237.739583333,1
739237.743055556,1
739237.746527778,3
739237.75,1
739237.753472222,1
739237.756944444,3
739237.760416667,1
739237.763888889,3
739237.767361111,2
739237.770833333,2
739237.774305556,2
739237.777777778,1
739237.78125,3
739237.784722222,3
739237.788194444,1
739237.791666667,3
739237.795138889,3
739237.798611111,3
739237.802083333,3
739237.805555556,3
739237.809027778,3
739237.8125,3
739237.815972222,1
739237.819444444,1
739237.822916667,1
739237.826388889,1
739237.829861111,1
739237.833333333,1
739237.836805556,1
739237.840277778,1
739237.84375,1
739237.847222222,3
739237.850694444,2
739237.854166667,1
739237.857638889,1
739237.861111111,1
739237.864583333,1
739237.868055556,1
739237.871527778,1
739237.875,1
739237.878472222,1
739237.881944444,1
739237.885416667,3
739237.888888889,1
739237.892361111,3
739237.895833333,2
739237.899305556,2
739237.902777778,2
739237.90625,1
739237.909722222,1
739237.913194444,2
739237.916666667,2
739237.920138889,2
739237.923611111,2
739237.927083333,3
739237.930555556,1
739237.934027778,2
739237.9375,3
739237.940972222,1
739237.944444444,3
739237.947916667,3
739237.951388889,3
739237.954861111,3
739237.958333333,3
739237.961805556,3
739237.965277778,3
739237.96875,1
739237.972222222,1
739237.975694444,2
739237.979166667,1
739237.982638889,1
739237.986111111,1
739237.989583333,1
739237.993055556,1
739237.996527778,1
739238,1
739238.003472222,1
739238.006944444,1
739238.010416667,1
739238.013888889,1
739238.017361111,1
739238.020833333,1
739238.024305556,1
739238.027777778,1
739238.03125,1
739238.034722222,1
739238.038194444,3
739238.041666667,3
739238.045138889,3
739238.048611111,3
739238.052083333,3
739238.055555556,3
739238.059027778,3
739238.0625,3
739238.065972222,3
739238.069444444,2
739238.072916667,2
739238.076388889,3
739238.079861111,3
739238.083333333,3
739238.086805556,3
739238.090277778,3
739238.09375,3
739238.097222222,2
739238.100694444,2
739238.104166667,1
739238.107638889,1
739238.111111111,1
739238.114583333,2
739238.118055556,2
739238.121527778,2
739238.125,2
739238.128472222,2
739238.131944444,2
739238.135416667,2
739238.138888889,3
739238.142361111,1
739238.145833333,1
739238.149305556,3
739238.152777778,3
739238.15625,1
739238.159722222,2
739238.163194444,2
739238.166666667,2
739238.170138889,1
739238.173611111,1
739238.177083333,2
739238.180555556,1
739238.184027778,2
739238.1875,2
739238.190972222,1
739238.194444444,2
739238.197916667,2
739238.201388889,2
739238.204861111,2
739238.208333333,2
739238.211805556,2
739238.215277778,1
739238.21875,1
739238.222222222,2
739238.225694444,1
739238.229166667,3
739238.232638889,3
739238.236111111,3
739238.239583333,3
739238.243055556,2
739238.246527778,2
739238.25,2
739238.253472222,2
739238.256944444,2
739238.260416667,2
739238.263888889,2
739238.267361111,2
739238.270833333,2
739238.274305556,2
739238.277777778,2
739238.28125,2
739238.284722222,2
739238.288194444,2
739238.291666667,2
739238.295138889,2
739238.298611111,2
739238.302083333,2
739238.305555556,2
739238.309027778,2
739238.3125,2
739238.315972222,2
739238.319444444,2
739238.322916667,2
739238.326388889,2
739238.329861111,2
739238.333333333,2
739238.336805556,2
739238.340277778,2
739238.34375,2
739238.347222222,2
739238.350694444,2
739238.354166667,2
739238.357638889,2
739238.361111111,2
739238.364583333,2
739238.368055556,2
739238.371527778,2
739238.375,2
739238.378472222,2
739238.381944444,2
739238.385416667,2
739238.388888889,2
739238.392361111,2
739238.395833333,2
739238.399305556,2
739238.402777778,2
739238.40625,2
739238.409722222,2
739238.413194444,2
739238.416666667,2
739238.420138889,2
739238.423611111,2
739238.427083333,2
739238.430555556,2
739238.434027778,2
739238.4375,2
739238.440972222,2
739238.444444444,2
739238.447916667,2
739238.451388889,2
739238.454861111,2
739238.458333333,2
739238.461805556,2
739238.465277778,2
739238.46875,2
739238.472222222,2
739238.475694444,2
739238.479166667,2
739238.482638889,2
739238.486111111,2
739238.489583333,2
739238.493055556,2
739238.496527778,2
739238.5,2
739238.503472222,2
739238.506944444,2
739238.510416667,2
739238.513888889,2
739238.517361111,2
739238.520833333,2
739238.524305556,2
739238.527777778,2
739238.53125,2
739238.534722222,2
739238.538194444,2
739238.541666667,2
739238.545138889,2
739238.548611111,2
739238.552083333,2
739238.555555556,2
739238.559027778,2
739238.5625,2
739238.565972222,2
739238.569444444,2
739238.572916667,2
739238.576388889,2
739238.579861111,2
739238.583333333,2
739238.586805556,2
739238.590277778,2
739238.59375,2
739238.597222222,2
739238.600694444,2
739238.604166667,2
739238.607638889,2
739238.611111111,2
739238.614583333,2
739238.618055556,2
739238.621527778,2
739238.625,2
739238.628472222,2
739238.631944444,2
739238.635416667,2
739238.638888889,2
739238.642361111,2
739238.645833333,2
739238.649305556,2
739238.652777778,2
739238.65625,2
739238.659722222,2
739238.663194444,2
739238.666666667,2
739238.670138889,2
739238.673611111,2
739238.677083333,2
739238.680555556,2
739238.684027778,2
739238.6875,2
739238.690972222,2
739238.694444444,2
739238.697916667,2
739238.701388889,2
739238.704861111,2
739238.708333333,2
739238.711805556,2
739238.715277778,2
739238.71875,2
739238.722222222,2
739238.725694444,2
739238.729166667,2
739238.732638889,2
739238.736111111,2
739238.739583333,2
739238.743055556,2
739238.746527778,2
739238.75,2
739238.753472222,2
739238.756944444,2
739238.760416667,2
739238.763888889,2
739238.767361111,2
739238.770833333,2
739238.774305556,1
739238.777777778,1
739238.78125,2
739238.784722222,1
739238.788194444,1
739238.791666667,1
739238.795138889,1
739238.798611111,1
739238.802083333,2
739238.805555556,2
739238.809027778,1
739238.8125,2
739238.815972222,1
739238.819444444,2
739238.822916667,2
739238.826388889,2
739238.829861111,1
739238.833333333,2
739238.836805556,1
739238.840277778,2
739238.84375,2
739238.847222222,2
739238.850694444,2
739238.854166667,2
739238.857638889,2
739238.861111111,2
739238.864583333,2
739238.868055556,2
739238.871527778,3
739238.875,2
739238.878472222,2
739238.881944444,2
739238.885416667,2
739238.888888889,2
739238.892361111,2
739238.895833333,2
739238.899305556,2
739238.902777778,2
739238.90625,2
739238.909722222,3
739238.913194444,2
739238.916666667,2
739238.920138889,2
739238.923611111,2
739238.927083333,2
739238.930555556,2
739238.934027778,2
739238.9375,2
739238.940972222,2
739238.944444444,2
739238.947916667,2
739238.951388889,2
739238.954861111,1
739238.958333333,1
739238.961805556,1
739238.965277778,1
739238.96875,2
739238.972222222,2
739238.975694444,2
739238.979166667,1
739238.982638889,2
739238.986111111,2
739238.989583333,2
739238.993055556,2
739238.996527778,2
739239,2
739239.003472222,2
739239.006944444,2
739239.010416667,2
739239.013888889,2
739239.017361111,2
739239.020833333,2
739239.024305556,2
739239.027777778,2
739239.03125,2
739239.034722222,2
739239.038194444,2
739239.041666667,2
739239.045138889,2
739239.048611111,2
739239.052083333,2
739239.055555556,2
739239.059027778,2
739239.0625,2
739239.065972222,2
739239.069444444,2
739239.072916667,2
739239.076388889,2
739239.079861111,2
739239.083333333,2
739239.086805556,2
739239.090277778,2
739239.09375,2
739239.097222222,2
739239.100694444,2
739239.104166667,2
739239.107638889,2
739239.111111111,2
739239.114583333,2
739239.118055556,2
739239.121527778,2
739239.125,2
739239.128472222,2
739239.131944444,2
739239.135416667,2
739239.138888889,2
739239.142361111,2
739239.145833333,2
739239.149305556,2
739239.152777778,2
739239.15625,2
739239.159722222,2
739239.163194444,2
739239.166666667,2
739239.170138889,2
739239.173611111,2
739239.177083333,2
739239.180555556,2
739239.184027778,2
739239.1875,2
739239.190972222,2
739239.194444444,2
739239.197916667,2
739239.201388889,2
739239.204861111,2
739239.208333333,2
739239.211805556,2
739239.215277778,2
739239.21875,2
739239.222222222,2
739239.225694444,2
739239.229166667,2
739239.232638889,2
739239.236111111,2
739239.239583333,2
739239.243055556,2
739239.246527778,2
739239.25,2
739239.253472222,2
739239.256944444,2
739239.260416667,2
739239.263888889,2
739239.267361111,2
739239.270833333,2
739239.274305556,2
739239.277777778,2
739239.28125,2
739239.284722222,2
739239.288194444,2
739239.291666667,2
739239.295138889,2
739239.298611111,2
739239.302083333,2
739239.305555556,2
739239.309027778,2
739239.3125,2
739239.315972222,2
739239.319444444,2
739239.322916667,2
739239.326388889,2
739239.329861111,2
739239.333333333,2
739239.336805556,2
739239.340277778,2
739239.34375,2
739239.347222222,2
739239.350694444,2
739239.354166667,2
739239.357638889,2
739239.361111111,2
739239.364583333,2
739239.368055556,2
739239.371527778,2
739239.375,2
739239.378472222,2
739239.381944444,2
739239.385416667,2
739239.388888889,2
739239.392361111,2
739239.395833333,2
739239.399305556,2
739239.402777778,2
739239.40625,2
739239.409722222,2
739239.413194444,2
739239.416666667,2
739239.420138889,2
739239.423611111,2
739239.427083333,2
739239.430555556,2
739239.434027778,2
739239.4375,2
739239.440972222,2
739239.444444444,2
739239.447916667,2
739239.451388889,2
739239.454861111,2
739239.458333333,2
739239.461805556,2
739239.465277778,2
739239.46875,2
739239.472222222,2
739239.475694444,2
739239.479166667,2
739239.482638889,2
739239.486111111,2
739239.489583333,2
739239.493055556,2
739239.496527778,2
739239.5,2
739239.503472222,2
739239.506944444,2
739239.510416667,2
739239.513888889,2
739239.517361111,2
739239.520833333,2
739239.524305556,2
739239.527777778,2
739239.53125,2
739239.534722222,2
739239.538194444,2
739239.541666667,2
739239.545138889,2
739239.548611111,2
739239.552083333,2
739239.555555556,2
739239.559027778,2
739239.5625,2
739239.565972222,2
739239.569444444,2
739239.572916667,2
739239.576388889,2
739239.579861111,2
739239.583333333,2
739239.586805556,2
739239.590277778,2
739239.59375,2
739239.597222222,2
739239.600694444,2
739239.604166667,2
739239.607638889,1
739239.611111111,1
739239.614583333,3
739239.618055556,2
739239.621527778,3
739239.625,2
739239.628472222,2
739239.631944444,2
739239.635416667,2
739239.638888889,2
739239.642361111,2
739239.645833333,2
739239.649305556,3
739239.652777778,1
739239.65625,3
739239.659722222,1
739239.663194444,3
739239.666666667,3
739239.670138889,3
739239.673611111,3
739239.677083333,3
739239.680555556,3
739239.684027778,3
739239.6875,3
739239.690972222,2
739239.694444444,2
739239.697916667,2
739239.701388889,2
739239.704861111,2
739239.708333333,2
739239.711805556,2
739239.715277778,2
739239.71875,2
739239.722222222,2
739239.725694444,2
739239.729166667,2
739239.732638889,2
739239.736111111,2
739239.739583333,2
739239.743055556,2
739239.746527778,2
739239.75,2
739239.753472222,2
739239.756944444,2
739239.760416667,2
739239.763888889,2
739239.767361111,2
739239.770833333,2
739239.774305556,2
739239.777777778,2
739239.78125,2
739239.784722222,2
739239.788194444,2
739239.791666667,2
739239.795138889,2
739239.798611111,2
739239.802083333,2
739239.805555556,2
739239.809027778,2
739239.8125,2
739239.815972222,2
739239.819444444,2
739239.822916667,2
739239.826388889,2
739239.829861111,2
739239.833333333,2
739239.836805556,2
739239.840277778,2
739239.84375,2
739239.847222222,2
739239.850694444,2
739239.854166667,2
739239.857638889,1
739239.861111111,2
739239.864583333,2
739239.868055556,2
739239.871527778,3
739239.875,2
739239.878472222,2
739239.881944444,2
739239.885416667,2
739239.888888889,2
739239.892361111,2
739239.895833333,2
739239.899305556,3
739239.902777778,3
739239.90625,3
739239.909722222,2
739239.913194444,2
739239.916666667,2
739239.920138889,2
739239.923611111,2
739239.927083333,2
739239.930555556,1
739239.934027778,3
739239.9375,3
739239.940972222,3
739239.944444444,3
739239.947916667,3
739239.951388889,2
739239.954861111,2
739239.958333333,2
739239.961805556,2
739239.965277778,2
739239.96875,2
739239.972222222,2
739239.975694444,2
739239.979166667,2
739239.982638889,2
739239.986111111,2
739239.989583333,3
739239.993055556,2
739239.996527778,2
739240,2
739240.003472222,2
739240.006944444,2
739240.010416667,2
739240.013888889,2
739240.017361111,3
739240.020833333,2
739240.024305556,2
739240.027777778,2
739240.03125,3
739240.034722222,3
739240.038194444,3
739240.041666667,3
739240.045138889,1
739240.048611111,2
739240.052083333,3
739240.055555556,2
739240.059027778,2
739240.0625,2
739240.065972222,2
739240.069444444,2
739240.072916667,2
739240.076388889,2
739240.079861111,2
739240.083333333,2
739240.086805556,2
739240.090277778,1
739240.09375,2
739240.097222222,2
739240.100694444,2
739240.104166667,2
739240.107638889,2
739240.111111111,2
739240.114583333,2
739240.118055556,2
739240.121527778,2
739240.125,2
739240.128472222,2
739240.131944444,2
739240.135416667,2
739240.138888889,2
739240.142361111,2
739240.145833333,2
739240.149305556,2
739240.152777778,2
739240.15625,2
739240.159722222,2
739240.163194444,2
739240.166666667,2
739240.170138889,2
739240.173611111,2
739240.177083333,2
739240.180555556,2
739240.184027778,2
739240.1875,2
739240.190972222,2
739240.194444444,2
739240.197916667,2
739240.201388889,2
739240.204861111,2
739240.208333333,2
739240.211805556,2
739240.215277778,2
739240.21875,2
739240.222222222,2
739240.225694444,2
739240.229166667,2
739240.232638889,2
739240.236111111,2
739240.239583333,3
739240.243055556,3
739240.246527778,3
739240.25,3
739240.253472222,3
739240.256944444,3
739240.260416667,3
739240.263888889,3
739240.267361111,3
739240.270833333,3
739240.274305556,3
739240.277777778,3
739240.28125,3
739240.284722222,3
739240.288194444,3
739240.291666667,3
739240.295138889,3
739240.298611111,3
739240.302083333,3
739240.305555556,3
739240.309027778,3
739240.3125,3
739240.315972222,3
739240.319444444,3
739240.322916667,3
739240.326388889,3
739240.329861111,3
739240.333333333,1
739240.336805556,1
739240.340277778,1
739240.34375,1
739240.347222222,1
739240.350694444,1
739240.354166667,1
739240.357638889,1
739240.361111111,1
739240.364583333,1
739240.368055556,1
739240.371527778,1
739240.375,1
739240.378472222,1
739240.381944444,1
739240.385416667,1
739240.388888889,1
739240.392361111,1
739240.395833333,1
739240.399305556,1
739240.402777778,1
739240.40625,1
739240.409722222,1
739240.413194444,1
739240.416666667,1
739240.420138889,1
739240.423611111,1
739240.427083333,1
739240.430555556,1
739240.434027778,1
739240.4375,1
739240.440972222,1
739240.444444444,1
739240.447916667,1
739240.451388889,1
739240.454861111,1
739240.458333333,1
739240.461805556,1
739240.465277778,1
739240.46875,1
739240.472222222,1
739240.475694444,1
739240.479166667,3
739240.482638889,1
739240.486111111,1
739240.489583333,1
739240.493055556,1
739240.496527778,1
739240.5,1
739240.503472222,1
739240.506944444,3
739240.510416667,3
739240.513888889,3
739240.517361111,1
739240.520833333,3
739240.524305556,3
739240.527777778,1
739240.53125,3
739240.534722222,3
739240.538194444,3
739240.541666667,3
739240.545138889,3
739240.548611111,3
739240.552083333,1
739240.555555556,3
739240.559027778,3
739240.5625,3
739240.565972222,3
739240.569444444,1
739240.572916667,1
739240.576388889,1
739240.579861111,1
739240.583333333,1
739240.586805556,1
739240.590277778,1
739240.59375,1
739240.597222222,1
739240.600694444,1
739240.604166667,1
739240.607638889,1
739240.611111111,1
739240.614583333,2
739240.618055556,2
739240.621527778,3
739240.625,3
739240.628472222,2
739240.631944444,1
739240.635416667,1
739240.638888889,1
739240.642361111,1
739240.645833333,1
739240.649305556,1
739240.652777778,1
739240.65625,3
739240.659722222,1
739240.663194444,1
739240.666666667,1
739240.670138889,1
739240.673611111,2
739240.677083333,3
739240.680555556,1
739240.684027778,3
739240.6875,3
739240.690972222,3
739240.694444444,3
739240.697916667,1
739240.701388889,1
739240.704861111,3
739240.708333333,3
739240.711805556,3
739240.715277778,3
739240.71875,3
739240.722222222,3
739240.725694444,3
739240.729166667,3
739240.732638889,2
739240.736111111,2
739240.739583333,2
739240.743055556,2
739240.746527778,2
739240.75,2
739240.753472222,2
739240.756944444,2
739240.760416667,2
739240.763888889,2
739240.767361111,2
739240.770833333,2
739240.774305556,2
739240.777777778,2
739240.78125,2
739240.784722222,2
739240.788194444,2
739240.791666667,2
739240.795138889,2
739240.798611111,2
739240.802083333,2
739240.805555556,2
739240.809027778,2
739240.8125,2
739240.815972222,2
739240.819444444,2
739240.822916667,2
739240.826388889,2
739240.829861111,2
739240.833333333,2
739240.836805556,3
739240.840277778,2
739240.84375,2
739240.847222222,2
739240.850694444,2
739240.854166667,2
739240.857638889,1
739240.861111111,2
739240.864583333,2
739240.868055556,2
739240.871527778,2
739240.875,2
739240.878472222,2
739240.881944444,2
739240.885416667,2
739240.888888889,2
739240.892361111,2
739240.895833333,2
739240.899305556,2
739240.902777778,3
739240.90625,2
739240.909722222,2
739240.913194444,1
739240.916666667,3
739240.920138889,3
739240.923611111,1
739240.927083333,2
739240.930555556,2
739240.934027778,2
739240.9375,3
739240.940972222,3
739240.944444444,3
739240.947916667,3
739240.951388889,3
739240.954861111,3
739240.958333333,3
739240.961805556,3
739240.965277778,3
739240.96875,2
739240.972222222,2
739240.975694444,2
739240.979166667,2
739240.982638889,2
739240.986111111,2
739240.989583333,1
739240.993055556,2
739240.996527778,3
739241,3
739241.003472222,1
739241.006944444,2
739241.010416667,1
739241.013888889,1
739241.017361111,2
739241.020833333,1
739241.024305556,2
739241.027777778,1
739241.03125,2
739241.034722222,2
739241.038194444,2
739241.041666667,2
739241.045138889,1
739241.048611111,1
739241.052083333,1
739241.055555556,1
739241.059027778,3
739241.0625,1
739241.065972222,1
739241.069444444,1
739241.072916667,1
739241.076388889,1
739241.079861111,1
739241.083333333,1
739241.086805556,3
739241.090277778,3
739241.09375,3
739241.097222222,1
739241.100694444,1
739241.104166667,2
739241.107638889,2
739241.111111111,2
739241.114583333,3
739241.118055556,3
739241.121527778,3
739241.125,3
739241.128472222,3
739241.131944444,3
739241.135416667,2
739241.138888889,2
739241.142361111,2
739241.145833333,2
739241.149305556,3
739241.152777778,3
739241.15625,2
739241.159722222,2
739241.163194444,2
739241.166666667,2
739241.170138889,2
739241.173611111,2
739241.177083333,2
739241.180555556,2
739241.184027778,2
739241.1875,2
739241.190972222,2
739241.194444444,2
739241.197916667,2
739241.201388889,2
739241.204861111,2
739241.208333333,2
739241.211805556,1
739241.215277778,2
739241.21875,3
739241.222222222,1
739241.225694444,1
739241.229166667,1
739241.232638889,1
739241.236111111,1
739241.239583333,1
739241.243055556,1
739241.246527778,1
739241.25,1
739241.253472222,1
739241.256944444,1
739241.260416667,1
739241.263888889,1
739241.267361111,1
739241.270833333,1
739241.274305556,1
739241.277777778,1
739241.28125,1
739241.284722222,3
739241.288194444,3
739241.291666667,3
739241.295138889,3
739241.298611111,1
739241.302083333,2
739241.305555556,2
739241.309027778,2
739241.3125,2
739241.315972222,2
739241.319444444,2
739241.322916667,2
739241.326388889,2
739241.329861111,2
739241.333333333,2
739241.336805556,2
739241.340277778,2
739241.34375,2
739241.347222222,2
739241.350694444,2
739241.354166667,1
739241.357638889,1
739241.361111111,1
739241.364583333,1
739241.368055556,1
739241.371527778,1
739241.375,3
739241.378472222,2
739241.381944444,2
739241.385416667,2
739241.388888889,2
739241.392361111,2
739241.395833333,2
739241.399305556,2
739241.402777778,2
739241.40625,2
739241.409722222,1
739241.413194444,1
739241.416666667,1
739241.420138889,1
739241.423611111,1
739241.427083333,1
739241.430555556,1
739241.434027778,1
739241.4375,1
739241.440972222,2
739241.444444444,2
739241.447916667,2
739241.451388889,2
739241.454861111,2
739241.458333333,2
739241.461805556,2
739241.465277778,2
739241.46875,2
739241.472222222,2
739241.475694444,2
739241.479166667,2
739241.482638889,2
739241.486111111,2
739241.489583333,1
739241.493055556,1
739241.496527778,1
739241.5,1
739241.503472222,1
739241.506944444,1
739241.510416667,2
739241.513888889,2
739241.517361111,2
739241.520833333,1
739241.524305556,1
739241.527777778,1
739241.53125,1
739241.534722222,1
739241.538194444,1
739241.541666667,1
739241.545138889,1
739241.548611111,1
739241.552083333,1
739241.555555556,1
739241.559027778,1
739241.5625,2
739241.565972222,3
739241.569444444,2
739241.572916667,2
739241.576388889,2
739241.579861111,2
739241.583333333,2
739241.586805556,2
739241.590277778,2
739241.59375,2
739241.597222222,2
739241.600694444,2
739241.604166667,2
739241.607638889,2
739241.611111111,2
739241.614583333,2
739241.618055556,2
739241.621527778,2
739241.625,3
739241.628472222,2
739241.631944444,2
739241.635416667,2
739241.638888889,3
739241.642361111,1
739241.645833333,3
739241.649305556,1
739241.652777778,3
739241.65625,2
739241.659722222,2
739241.663194444,2
739241.666666667,2
739241.670138889,2
739241.673611111,2
739241.677083333,2
739241.680555556,2
739241.684027778,2
739241.6875,2
739241.690972222,2
739241.694444444,2
739241.697916667,2
739241.701388889,2
739241.704861111,2
739241.708333333,2
739241.711805556,2
739241.715277778,2
739241.71875,2
739241.722222222,2
739241.725694444,2
739241.729166667,2
739241.732638889,2
739241.736111111,2
739241.739583333,2
739241.743055556,2
739241.746527778,2
739241.75,2
739241.753472222,2
739241.756944444,2
739241.760416667,2
739241.763888889,2
739241.767361111,2
739241.770833333,2
739241.774305556,2
739241.777777778,2
739241.78125,2
739241.784722222,2
739241.788194444,2
739241.791666667,2
739241.795138889,2
739241.798611111,2
739241.802083333,2
739241.805555556,2
739241.809027778,2
739241.8125,2
739241.815972222,2
739241.819444444,2
739241.822916667,2
739241.826388889,2
739241.829861111,2
739241.833333333,1
739241.836805556,3
739241.840277778,3
739241.84375,2
739241.847222222,2
739241.850694444,3
739241.854166667,0
739241.857638889,1
739241.861111111,2
739241.864583333,2
739241.868055556,2
739241.871527778,2
739241.875,2
739241.878472222,3
739241.881944444,1
739241.885416667,3
739241.888888889,3
739241.892361111,3
739241.895833333,3
739241.899305556,1
739241.902777778,3
739241.90625,2
739241.909722222,2
739241.913194444,2
739241.916666667,2
739241.920138889,2
739241.923611111,2
739241.927083333,2
739241.930555556,2
739241.934027778,2
739241.9375,2
739241.940972222,2
739241.944444444,3
739241.947916667,1
739241.951388889,3
739241.954861111,3
739241.958333333,3
739241.961805556,3
739241.965277778,3
739241.96875,3
739241.972222222,3
739241.975694444,3
739241.979166667,3
739241.982638889,3
739241.986111111,3
739241.989583333,3
739241.993055556,3
739241.996527778,1
739242,1
739242.003472222,1
739242.006944444,1
739242.010416667,1
739242.013888889,1
739242.017361111,1
739242.020833333,1
739242.024305556,1
739242.027777778,1
739242.03125,1
739242.034722222,1
739242.038194444,1
739242.041666667,1
739242.045138889,1
739242.048611111,1
739242.052083333,1
739242.055555556,1
739242.059027778,1
739242.0625,1
739242.065972222,1
739242.069444444,1
739242.072916667,1
739242.076388889,1
739242.079861111,1
739242.083333333,1
739242.086805556,1
739242.090277778,1
739242.09375,1
739242.097222222,1
739242.100694444,1
739242.104166667,1
739242.107638889,1
739242.111111111,1
739242.114583333,1
739242.118055556,1
739242.121527778,1
739242.125,1
739242.128472222,3
739242.131944444,3
739242.135416667,1
739242.138888889,1
739242.142361111,1
739242.145833333,1
739242.149305556,1
739242.152777778,1
739242.15625,1
739242.159722222,1
739242.163194444,1
739242.166666667,3
739242.170138889,3
739242.173611111,3
739242.177083333,3
739242.180555556,3
739242.184027778,3
739242.1875,3
739242.190972222,3
739242.194444444,3
739242.197916667,3
739242.201388889,3
739242.204861111,3
739242.208333333,1
739242.211805556,3
739242.215277778,3
739242.21875,3
739242.222222222,3
739242.225694444,3
739242.229166667,3
739242.232638889,3
739242.236111111,3
739242.239583333,3
739242.243055556,3
739242.246527778,3
739242.25,3
739242.253472222,1
739242.256944444,1
739242.260416667,1
739242.263888889,1
739242.267361111,1
739242.270833333,1
739242.274305556,1
739242.277777778,1
739242.28125,1
739242.284722222,1
739242.288194444,1
739242.291666667,1
739242.295138889,1
739242.298611111,1
739242.302083333,1
739242.305555556,1
739242.309027778,0
739242.3125,1
739242.315972222,0
739242.319444444,1
739242.322916667,3
739242.326388889,0
739242.329861111,3
739242.333333333,3
739242.336805556,3
739242.340277778,3
739242.34375,3
739242.347222222,3
739242.350694444,3
739242.354166667,3
739242.357638889,0
739242.361111111,3
739242.364583333,0
739242.368055556,3
739242.371527778,3
739242.375,3
739242.378472222,0
739242.381944444,1
739242.385416667,2
739242.388888889,2
739242.392361111,2
739242.395833333,2
739242.399305556,2
739242.402777778,2
739242.40625,2
739242.409722222,2
739242.413194444,2
739242.416666667,2
739242.420138889,2
739242.423611111,2
739242.427083333,2
739242.430555556,0
739242.434027778,2
739242.4375,2
739242.440972222,2
739242.444444444,2
739242.447916667,2
739242.451388889,2
